fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2023-09-30,USD,-1924130,None,None,None,None,None,1152859,None,None,None,None,10000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-901988
2023-12-31,USD,-1430484,None,None,None,None,0,1002325,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3430584
2024-03-31,USD,-2377061,None,None,None,None,0,3961410,None,None,None,None,44348250,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1589321
2024-06-30,USD,-2323214,None,None,None,None,None,5001532,None,None,None,None,17751750,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-351138
2024-09-30,USD,-2219863,None,None,None,None,None,9587024,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1076057
2024-12-31,USD,-9977419,None,None,None,None,162203,4516321,None,None,None,None,6468,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-9022225
2025-03-31,USD,-1859544,None,None,None,None,73106,1219315,None,None,None,-1219315,276253,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2006139
2025-06-30,USD,-700041,None,None,None,None,229430,1219315,None,None,None,-2158413,867399,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,644663
2025-09-30,USD,8970902,None,None,None,None,582604,1219315,None,None,None,-878961,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3985307
2025-12-31,USD,10149490683,None,None,None,None,2932595860,2748372,None,None,None,-7000804311,1142508348,None,None,None,None,None,None,None,None,None,None,None,None,774220000,None,None,5406236169
