fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2007-03-31,2007-05-30,0.3396,None,0,None,pre-market
2007-06-30,2007-08-02,0.4,0.26,0.14,53.8462,pre-market
2007-09-30,2007-11-06,0.2,0.2,0,0,pre-market
2007-12-31,2008-03-13,-5.0546,None,0,None,pre-market
2008-03-31,2008-05-07,0.23,0.23,0,0,pre-market
2008-06-30,2008-07-31,0.32,0.28,0.04,14.2857,pre-market
2008-09-30,2008-11-10,0.26,0.23,0.03,13.0435,pre-market
2008-12-31,2009-03-10,0.08,-0.08,0.16,200,pre-market
2009-03-31,2009-05-06,-0.03,0.1,-0.13,-130,pre-market
2009-06-30,2009-08-04,0.1,0.03,0.07,233.3333,pre-market
2009-09-30,2009-11-09,0.22,0.1,0.12,120,pre-market
2009-12-31,2010-03-02,0.11,0.1,0.01,10,pre-market
2010-03-31,2010-04-29,0.17,0.09,0.08,88.8889,pre-market
2010-06-30,2010-08-03,0.44,0.23,0.21,91.3043,pre-market
2010-09-30,2010-10-28,0.37,0.3,0.07,23.3333,pre-market
2010-12-31,2011-02-28,0.23,0.14,0.09,64.2857,pre-market
2011-03-31,2011-04-28,0.34,0.3,0.04,13.3333,pre-market
2011-06-30,2011-07-28,0.56,0.5,0.06,12,pre-market
2011-09-30,2011-10-27,0.49,0.47,0.02,4.2553,pre-market
2011-12-31,2012-02-27,0.25,0.21,0.04,19.0476,pre-market
2012-03-31,2012-04-26,0.39,0.33,0.06,18.1818,pre-market
2012-06-30,2012-07-30,0.61,0.55,0.06,10.9091,pre-market
2012-09-30,2012-10-25,0.51,0.48,0.03,6.25,pre-market
2012-12-31,2013-02-26,0.33,0.33,0,0,pre-market
2013-03-31,2013-04-25,0.44,0.41,0.03,7.3171,pre-market
2013-06-30,2013-07-25,0.69,0.66,0.03,4.5455,pre-market
2013-09-30,2013-10-28,0.64,0.61,0.03,4.918,pre-market
2013-12-31,2014-02-20,0.31,0.36,-0.05,-13.8889,pre-market
2014-03-31,2014-04-29,0.43,0.37,0.06,16.2162,pre-market
2014-06-30,2014-07-31,0.65,0.64,0.01,1.5625,pre-market
2014-09-30,2014-10-28,0.47,0.43,0.04,9.3023,pre-market
2014-12-31,2015-02-25,0.37,0.37,0,0,pre-market
2015-03-31,2015-04-28,0.41,0.43,-0.02,-4.6512,pre-market
2015-06-30,2015-08-04,0.3,0.31,-0.01,-3.2258,pre-market
2015-09-30,2015-10-29,0.39,0.31,0.08,25.8065,pre-market
2015-12-31,2016-02-25,0.29,0.28,0.01,3.5714,pre-market
2016-03-31,2016-04-28,0.27,0.26,0.01,3.8462,post-market
2016-06-30,2016-07-28,0.34,0.34,0,0,pre-market
2016-09-30,2016-10-27,0.35,0.34,0.01,2.9412,pre-market
2016-12-31,2017-02-28,0.3,0.3,0,0,pre-market
2017-03-31,2017-04-27,0.3,0.28,0.02,7.1429,pre-market
2017-06-30,2017-07-27,0.4,0.36,0.04,11.1111,pre-market
2017-09-30,2017-10-26,0.39,0.39,0,0,pre-market
2017-12-31,2018-02-27,0.31,0.32,-0.01,-3.125,pre-market
2018-03-31,2018-04-26,0.41,0.38,0.03,7.8947,pre-market
2018-06-30,2018-08-07,0.48,0.46,0.02,4.3478,pre-market
2018-09-30,2018-10-30,0.48,0.46,0.02,4.3478,pre-market
2018-12-31,2019-02-28,0.38,0.37,0.01,2.7027,pre-market
2019-03-31,2019-04-30,0.46,0.42,0.04,9.5238,post-market
2019-06-30,2019-07-30,0.5,0.5,0,0,pre-market
2019-09-30,2019-11-04,0.44,0.5,-0.06,-12,pre-market
2019-12-31,2020-02-27,0.31,0.38,-0.07,-18.4211,pre-market
2020-03-31,2020-04-30,0.34,0.3,0.04,13.3333,pre-market
2020-06-30,2020-07-30,0.43,0.31,0.12,38.7097,pre-market
2020-09-30,2020-10-29,0.43,0.37,0.06,16.2162,pre-market
2020-12-31,2021-02-25,0.38,0.31,0.07,22.5806,pre-market
2021-03-31,2021-04-29,0.49,0.37,0.12,32.4324,pre-market
2021-06-30,2021-07-29,0.62,0.55,0.07,12.7273,pre-market
2021-09-30,2021-10-28,0.57,0.6,-0.03,-5,pre-market
2021-12-31,2022-03-01,0.56,0.53,0.03,5.6604,pre-market
2022-03-31,2022-04-28,0.5,0.5,0,0,pre-market
2022-06-30,2022-07-28,0.6,0.6,0,0,pre-market
2022-09-30,2022-10-27,0.4,0.61,-0.21,-34.4262,pre-market
2022-12-31,2023-02-23,0.62,0.66,-0.04,-6.0606,pre-market
2023-03-31,2023-04-27,0.3,0.26,0.04,15.3846,pre-market
2023-06-30,2023-07-27,0.5,0.5,0,0,pre-market
2023-09-30,2023-10-26,0.57,0.55,0.02,3.6364,pre-market
2023-12-31,2024-02-29,0.37,0.53,-0.16,-30.1887,pre-market
2024-03-31,2024-04-30,0.37,0.34,0.03,8.8235,pre-market
2024-06-30,2024-07-30,0.43,0.53,-0.1,-18.8679,pre-market
2024-09-30,2024-11-04,0.43,0.53,-0.1,-18.8679,pre-market
2024-12-31,2025-02-26,0.43,0.4755,-0.0455,-9.5689,pre-market
2025-03-31,2025-04-28,0.46,0.4005,0.0595,14.8564,pre-market
2025-06-30,2025-07-29,0.61,0.47,0.14,29.7872,pre-market
2025-09-30,2025-10-28,0.61,0.56,0.05,8.9286,pre-market
2025-12-31,2026-02-26,0.4,0.399,0.001,0.2506,pre-market
